# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_ncdm[0]        12:(.)p_ncdm[0]          13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       3.175659504147e+07       7.032750613851e-13       1.369505623552e-02       2.318845112124e+09       1.414695553542e+04       4.454808543379e-04       4.492591521549e+11       7.906802150734e-03       2.798432594063e+18       7.975810781549e+13       6.439327826960e+17       2.146441240418e+17       3.501956553842e-08       1.934597519156e+18       5.377042654022e+18       5.377042654022e+18       1.792320828448e+18      -5.234962168256e+20       6.726808362838e-02       6.469136734588e-02 
       3.141707205473e+07       7.185576865727e-13       1.384305757529e-02       2.269526877169e+09       1.414695538742e+04       4.502951424779e-04       4.444559309085e+11       7.992249845971e-03       2.680661392256e+18       7.722717953716e+13       6.168330676972e+17       2.056108886196e+17       3.501956553842e-08       1.853180559059e+18       5.150752246192e+18       5.150752246192e+18       1.716891539058e+18      -4.961037028861e+20       6.731485966632e-02       6.464664949062e-02 
       3.108117904957e+07       7.341724127415e-13       1.399265834698e-02       2.221257566436e+09       1.414695523782e+04       4.551614583248e-04       4.397040628997e+11       8.078620953832e-03       2.567846556382e+18       7.477656407123e+13       5.908738360376e+17       1.969578142486e+17       3.501956553842e-08       1.775190007466e+18       4.933985176450e+18       4.933985176450e+18       1.644636668865e+18      -4.701445327015e+20       6.736163587540e-02       6.460199628358e-02 
       3.074887721633e+07       7.501264566261e-13       1.414387583645e-02       2.174014870875e+09       1.414695508660e+04       4.600803641378e-04       4.350029990898e+11       8.165925453223e-03       2.459779499257e+18       7.240371288722e+13       5.660070908178e+17       1.886689019636e+17       3.501956553842e-08       1.700481664997e+18       4.726340658785e+18       4.726340658785e+18       1.575422623382e+18      -4.455437049487e+20       6.740841225758e-02       6.455740761967e-02 
       3.042012816032e+07       7.664271917986e-13       1.429672751328e-02       2.127776955914e+09       1.414695493375e+04       4.650524282521e-04       4.303521963098e+11       8.254173430892e-03       2.356260412029e+18       7.010615832604e+13       5.421868550734e+17       1.807288261111e+17       3.501956553842e-08       1.628917400858e+18       4.527434774118e+18       4.527434774118e+18       1.509121430407e+18      -4.222301428338e+20       6.745518881486e-02       6.451288339446e-02 
       3.009489389730e+07       7.830821520635e-13       1.445123103986e-02       2.082522451371e+09       1.414695477924e+04       4.700782251449e-04       4.257511171982e+11       8.343375082580e-03       2.257097894739e+18       6.788151103372e+13       5.193690867668e+17       1.731229060132e+17       3.501956553842e-08       1.560364897449e+18       4.336899760465e+18       4.336899760465e+18       1.445610503409e+18      -4.001364887368e+20       6.750196554925e-02       6.446842350412e-02 
       2.977313684916e+07       8.000990349405e-13       1.460740426592e-02       2.038230441577e+09       1.414695462307e+04       4.751583355017e-04       4.211992301385e+11       8.433540714209e-03       2.162108602438e+18       6.572745747657e+13       4.975115973565e+17       1.658370788238e+17       3.501956553842e-08       1.494697405718e+18       4.154383332971e+18       4.154383332971e+18       1.384772414876e+18      -3.791989096013e+20       6.754874246280e-02       6.442402784549e-02 
       2.945481983956e+07       8.174857052180e-13       1.476526523402e-02       1.994880455706e+09       1.414695446521e+04       4.802933462834e-04       4.166960091981e+11       8.524680743067e-03       2.071116906199e+18       6.364175753526e+13       4.765739737930e+17       1.588578735278e+17       3.501956553842e-08       1.431793510808e+18       3.979548032558e+18       3.979548032558e+18       1.326494679197e+18      -3.593569125080e+20       6.759551955757e-02       6.437969631603e-02 
       2.913990608960e+07       8.352501985782e-13       1.492483218863e-02       1.952452458318e+09       1.414695430564e+04       4.854838507942e-04       4.122409340672e+11       8.616805699007e-03       1.983954568380e+18       6.162224217512e+13       4.565175037980e+17       1.521723860336e+17       3.501956553842e-08       1.371536907571e+18       3.812070601991e+18       3.812070601991e+18       1.270669544684e+18      -3.405531698979e+20       6.764229683565e-02       6.433542881382e-02 
       2.882835921362e+07       8.534007253361e-13       1.508612355974e-02       1.910926840096e+09       1.414695414435e+04       4.907304487498e-04       4.078334899990e+11       8.709926225676e-03       1.900460431575e+18       5.966681119053e+13       4.373051042878e+17       1.457682553144e+17       3.501956553842e-08       1.313816185524e+18       3.651641388199e+18       3.651641388199e+18       1.217193794348e+18      -3.227333539417e+20       6.768907429915e-02       6.429122523759e-02 
       2.852014321498e+07       8.719456742200e-13       1.524915798655e-02       1.870284408784e+09       1.414695398132e+04       4.960337463472e-04       4.034731677498e+11       8.804053081734e-03       1.820480120637e+18       5.777343102071e+13       4.189012528094e+17       1.396336405536e+17       3.501956553842e-08       1.258524622865e+18       3.497963769742e+18       3.497963769742e+18       1.165968555054e+18      -3.058459795750e+20       6.773585195020e-02       6.424708548671e-02 
       2.821522248186e+07       8.908936162554e-13       1.541395430468e-02       1.830506380319e+09       1.414695381652e+04       5.013943563344e-04       3.991594635207e+11       8.899197142102e-03       1.743865757251e+18       5.594013263499e+13       4.012719218613e+17       1.337571992519e+17       3.501956553842e-08       1.205559989144e+18       3.350753608388e+18       3.350753608388e+18       1.116899114717e+18      -2.898422557475e+20       6.778262979098e-02       6.420300946120e-02 
       2.791356178323e+07       9.102533087038e-13       1.558053155532e-02       1.791574370144e+09       1.414695364994e+04       5.068128980813e-04       3.948918788991e+11       8.995369399212e-03       1.670475686517e+18       5.416500948504e+13       3.843845159794e+17       1.281280662557e+17       3.501956553842e-08       1.154824356249e+18       3.209738723755e+18       3.209738723755e+18       1.069894747178e+18      -2.746759444560e+20       6.782940782365e-02       6.415899706170e-02 
       2.761512626469e+07       9.300336991316e-13       1.574890898337e-02       1.753470384715e+09       1.414695348157e+04       5.122899976512e-04       3.906699208011e+11       9.092580964284e-03       1.600174215040e+18       5.244621552219e+13       3.682078114700e+17       1.227358336682e+17       3.501956553842e-08       1.106223917346e+18       3.074658390072e+18       3.074658390072e+18       1.024868544464e+18      -2.603032271528e+20       6.787618605044e-02       6.411504818951e-02 
       2.731988144450e+07       9.502439295466e-13       1.591910604475e-02       1.716176813186e+09       1.414695331137e+04       5.178262878733e-04       3.864931014144e+11       9.190843068606e-03       1.532831360042e+18       5.078196327759e+13       3.527118986791e+17       1.175705316056e+17       3.501956553842e-08       1.059668813432e+18       2.945262854116e+18       2.945262854116e+18       9.817372560969e+17      -2.466825781455e+20       6.792296447357e-02       6.407116274659e-02 
       2.702779320958e+07       9.708933406160e-13       1.609114240091e-02       1.679676419265e+09       1.414695313933e+04       5.234224084154e-04       3.823609381424e+11       9.290167064833e-03       1.468322609028e+18       4.917052200336e+13       3.378681266916e+17       1.126226097640e+17       3.501956553842e-08       1.015072967193e+18       2.821312873434e+18       2.821312873434e+18       9.404211351710e+17      -2.337746446201e+20       6.796974309532e-02       6.402734063552e-02 
       2.673882781155e+07       9.919914759934e-13       1.626503792977e-02       1.643952333252e+09       1.414695296544e+04       5.290790058585e-04       3.782729535479e+11       9.390564428296e-03       1.406528689577e+18       4.761021587265e+13       3.236490503576e+17       1.078829197611e+17       3.501956553842e-08       9.723539238538e+17       2.702579274004e+18       2.702579274004e+18       9.008437909047e+17      -2.215421329432e+20       6.801652191796e-02       6.398358175957e-02 
       2.645295186288e+07       1.013548086692e-12       1.644081272570e-02       1.608988044240e+09       1.414695278966e+04       5.347967337709e-04       3.742286752983e+11       9.492046758329e-03       1.347335348812e+18       4.609942223687e+13       3.100283795480e+17       1.033426982215e+17       3.501956553842e-08       9.314326987233e+17       2.588842526506e+18       2.588842526506e+18       8.629320474000e+17      -2.099497009128e+20       6.806330094381e-02       6.393988602263e-02 
       2.617013233296e+07       1.035573135639e-12       1.661848709409e-02       1.574767392483e+09       1.414695261199e+04       5.405762527839e-04       3.702276361109e+11       9.594625779606e-03       1.290633142154e+18       4.463656993822e+13       2.969809305462e+17       9.899355057393e+16       3.501956553842e-08       8.922336311582e+17       2.479892340429e+18       2.479892340429e+18       8.266158083448e+17      -1.989638556473e+20       6.811008017522e-02       6.389625332924e-02 
       2.589033654437e+07       1.058076802262e-12       1.679808156405e-02       1.541274561932e+09       1.414695243239e+04       5.464182306681e-04       3.662693736988e+11       9.698313343502e-03       1.236317230967e+18       4.322013767573e+13       2.844825794845e+17       9.482743553011e+16       3.501956553842e-08       8.546842446706e+17       2.375527275260e+18       2.375527275260e+18       7.918279274093e+17      -1.885528568180e+20       6.815685961454e-02       6.385268358464e-02 
       2.561353216901e+07       1.081069487195e-12       1.697961688660e-02       1.508494072919e+09       1.414695225086e+04       5.523233424108e-04       3.623534307178e+11       9.803121429458e-03       1.184287188716e+18       4.184865242323e+13       2.725102177411e+17       9.083665021701e+16       3.501956553842e-08       8.187151129238e+17       2.275554368033e+18       2.275554368033e+18       7.585040840969e+17      -1.786866249448e+20       6.820363926417e-02       6.380917669470e-02 
       2.533968722445e+07       1.104561817078e-12       1.716311403652e-02       1.476410775007e+09       1.414695206736e+04       5.582922702937e-04       3.584793547131e+11       9.909062146362e-03       1.134446815288e+18       4.052068789738e+13       2.610417092136e+17       8.701381593472e+16       3.501956553842e-08       7.842597313680e+17       2.179788776558e+18       2.179788776558e+18       7.265826648202e+17      -1.693366544899e+20       6.825041912653e-02       6.376573256596e-02 
       2.506877007017e+07       1.128564649459e-12       1.734859421231e-02       1.445009839986e+09       1.414695188188e+04       5.643257039718e-04       3.546466980676e+11       1.001614773395e-02       1.086703959125e+18       3.923486307447e+13       2.500558493908e+17       8.335186451373e+16       3.501956553842e-08       7.512543942775e+17       2.088053437656e+18       2.088053437656e+18       6.960046489811e+17      -1.604759315001e+20       6.829719920408e-02       6.372235110561e-02 
       2.480074940396e+07       1.153089077841e-12       1.753607884530e-02       1.414276755019e+09       1.414695169440e+04       5.704243405529e-04       3.508550179496e+11       1.012439056422e-02       1.040970346835e+18       3.798984075422e+13       2.395323261471e+17       7.984402524634e+16       3.501956553842e-08       7.196380769631e+17       2.000178739786e+18       2.000178739786e+18       6.667134998458e+17      -1.520788555576e+20       6.834397949929e-02       6.367903222154e-02 
       2.453559425825e+07       1.178146436797e-12       1.772558959783e-02       1.384197315936e+09       1.414695150489e+04       5.765888846788e-04       3.471038762620e+11       1.023380314287e-02       9.971614199909e+17       3.678432616909e+13       2.294516821865e+17       7.648381236809e+16       3.501956553842e-08       6.893523229414e+17       1.916002209445e+18       1.916002209445e+18       6.386550600122e+17      -1.441211658153e+20       6.839076001466e-02       6.363577582228e-02 
       2.427327399658e+07       1.203748307209e-12       1.791714836691e-02       1.354757620670e+09       1.414695131333e+04       5.828200486058e-04       3.433928395916e+11       1.034439811072e-02       9.551961787780e+17       3.561706563783e+13       2.197952790675e+17       7.326501306597e+16       3.501956553842e-08       6.603411358528e+17       1.835368210764e+18       1.835368210764e+18       6.117774512762e+17      -1.365798709021e+20       6.843754075274e-02       6.359258181705e-02 
       2.401375831001e+07       1.229906521596e-12       1.811077728053e-02       1.325944062829e+09       1.414695111970e+04       5.891185522877e-04       3.397214791589e+11       1.045618824519e-02       9.149970322361e+17       3.448684526171e+13       2.105452627421e+17       7.018167599139e+16       3.501956553842e-08       6.325508759277e+17       1.758127657751e+18       1.758127657751e+18       5.860309787127e+17      -1.294331824962e+20       6.848432171607e-02       6.354945011574e-02 
       2.375701721367e+07       1.256633169612e-12       1.830649871408e-02       1.297743325408e+09       1.414695092398e+04       5.954851234587e-04       3.360893707688e+11       1.056918646179e-02       8.764896547974e+17       3.339248966208e+13       2.016845305441e+17       6.722810025648e+16       3.501956553842e-08       6.059301608101e+17       1.684137738641e+18       1.684137738641e+18       5.613680387923e+17      -1.226604523744e+20       6.853110290727e-02       6.350638062890e-02 
       2.350302104325e+07       1.283940603630e-12       1.850433527943e-02       1.270142374637e+09       1.414695072614e+04       6.019204977175e-04       3.324960947613e+11       1.068340581555e-02       8.396028488633e+17       3.233286075808e+13       1.931966995683e+17       6.439882489355e+16       3.501956553842e-08       5.804297705556e+17       1.613261651848e+18       1.613261651848e+18       5.377430313665e+17      -1.162421127547e+20       6.857788432894e-02       6.346337326779e-02 
       2.325174045162e+07       1.311841444449e-12       1.870430983581e-02       1.243128453953e+09       1.414695052617e+04       6.084254186123e-04       3.289412359632e+11       1.079885950263e-02       8.042684131649e+17       3.130685658304e+13       1.850660763790e+17       6.168861875812e+16       3.501956553842e-08       5.560025566259e+17       1.545368353026e+18       1.545368353026e+18       5.151122753551e+17      -1.101596197614e+20       6.862466598375e-02       6.342042794433e-02 
       2.300314640539e+07       1.340348587131e-12       1.890644548439e-02       1.216689078106e+09       1.414695032403e+04       6.150006377265e-04       3.254243836403e+11       1.091556086174e-02       7.704210166635e+17       3.031341013852e+13       1.772776279939e+17       5.909247085687e+16       3.501956553842e-08       5.326033547153e+17       1.480332312783e+18       1.480332312783e+18       4.934339279831e+17      -1.043953998478e+20       6.867144787437e-02       6.337754457115e-02 
       2.275721018158e+07       1.369475206918e-12       1.911076558463e-02       1.190812027391e+09       1.414695011971e+04       6.216469147662e-04       3.219451314495e+11       1.103352337574e-02       7.379980777575e+17       2.935148828463e+13       1.698169540895e+17       5.660558108265e+16       3.501956553842e-08       5.101889012444e+17       1.418033284580e+18       1.418033284580e+18       4.726679074166e+17      -9.893279902268e+19       6.871823000352e-02       6.333472306154e-02 
       2.251390336430e+07       1.399234765381e-12       1.931729373791e-02       1.165485341996e+09       1.414694991318e+04       6.283650176471e-04       3.185030773920e+11       1.115276067319e-02       7.069396485735e+17       2.842009066569e+13       1.626702603754e+17       5.422335133940e+16       3.501956553842e-08       4.887177533684e+17       1.358356082408e+18       1.358356082408e+18       4.527758186534e+17      -9.375603473368e+19       6.876501237395e-02       6.329196332949e-02 
       2.227319784149e+07       1.429641016621e-12       1.952605380939e-02       1.140697316477e+09       1.414694970442e+04       6.351557225839e-04       3.150978237671e+11       1.127328652992e-02       6.771883041266e+17       2.751824866983e+13       1.558243330899e+17       5.194137704056e+16       3.501956553842e-08       4.681502123525e+17       1.301190367818e+18       1.301190367818e+18       4.337208825336e+17      -8.885015026809e+19       6.881179498843e-02       6.324926528969e-02 
       2.203506580161e+07       1.460708013624e-12       1.973706991885e-02       1.116436494347e+09       1.414694949341e+04       6.420198141795e-04       3.117289771262e+11       1.139511487061e-02       6.486890361450e+17       2.664502442171e+13       1.492665145685e+17       4.975543896530e+16       3.501956553842e-08       4.484482501712e+17       1.246430445909e+18       1.246430445909e+18       4.154678677374e+17      -8.420097153993e+19       6.885857784977e-02       6.320662885753e-02 
       2.179947973050e+07       1.492450114743e-12       1.995036644439e-02       1.092691662781e+09       1.414694928011e+04       6.489580855162e-04       3.083961482270e+11       1.151825977041e-02       6.213891513638e+17       2.579950980717e+13       1.429846798407e+17       4.766149545745e+16       3.501956553842e-08       4.295754391973e+17       1.193975069912e+18       1.193975069912e+18       3.979830256445e+17      -7.979506613812e+19       6.890536096081e-02       6.316405394910e-02 
       2.156641240812e+07       1.524881990331e-12       2.016596803151e-02       1.069451847436e+09       1.414694906451e+04       6.559713382466e-04       3.050989519888e+11       1.164273545656e-02       5.952381740984e+17       2.498082552884e+13       1.369672142117e+17       4.565567495273e+16       3.501956553842e-08       4.114968848493e+17       1.143727253985e+18       1.143727253985e+18       3.812340279353e+17      -7.561970451748e+19       6.895214432442e-02       6.312154048116e-02 
       2.133583690551e+07       1.558018629555e-12       2.038389959125e-02       1.046706307376e+09       1.414694884658e+04       6.630603826870e-04       3.018370074481e+11       1.176855631005e-02       5.701877529185e+17       2.418812019168e+13       1.312029917877e+17       4.373426882051e+16       3.501956553842e-08       3.941791610737e+17       1.095594093900e+18       1.095594093900e+18       3.651899068179e+17      -7.166282322053e+19       6.899892794351e-02       6.307908837121e-02 
       2.110772658157e+07       1.591875347302e-12       2.060418630208e-02       1.024444530107e+09       1.414694862629e+04       6.702260379105e-04       2.986099377142e+11       1.189573686725e-02       5.461915712490e+17       2.342056941760e+13       1.256813549049e+17       4.189372450676e+16       3.501956553842e-08       3.775902485427e+17       1.049486595266e+18       1.049486595266e+18       3.498209977707e+17      -6.791299002365e+19       6.904571182102e-02       6.303669753746e-02 
       2.088205508005e+07       1.626467791269e-12       2.082685361347e-02       1.002656226722e+09       1.414694840362e+04       6.774691318417e-04       2.954173699260e+11       1.202429182163e-02       5.232052617344e+17       2.267737498813e+13       1.203920944238e+17       4.013063896567e+16       3.501956553842e-08       3.616994754521e+17       1.005319508985e+18       1.005319508985e+18       3.350988846945e+17      -6.435937090708e+19       6.909249595993e-02       6.299436789883e-02 
       2.065879632649e+07       1.661811949149e-12       2.105192725503e-02       9.813313271446e+08       1.414694817855e+04       6.847905013526e-04       2.922589352090e+11       1.215423602541e-02       5.011863242060e+17       2.195776401430e+13       1.153254308537e+17       3.844175236757e+16       3.501956553842e-08       3.464774608118e+17       9.630111736354e+17       9.630111736354e+17       3.209963473735e+17      -6.099169875321e+19       6.913928036323e-02       6.295209937493e-02 
       2.043792452519e+07       1.697924156071e-12       2.127943322921e-02       9.604599754713e+08       1.414694795104e+04       6.921909923590e-04       2.891342686322e+11       1.228558449132e-02       4.800940471020e+17       2.126098813289e+13       1.104719962708e+17       3.682394207177e+16       3.501956553842e-08       3.318960601215e+17       9.224833644824e+17       9.224833644824e+17       3.074873111462e+17      -5.780024368283e+19       6.918606503398e-02       6.290989188610e-02 
       2.021941415626e+07       1.734821102142e-12       2.150939782223e-02       9.400325254207e+08       1.414694772108e+04       6.996714599184e-04       2.860430091664e+11       1.241835239429e-02       4.598894321945e+17       2.058632272815e+13       1.058228169976e+17       3.527421685300e+16       3.501956553842e-08       3.179283133340e+17       8.836611488489e+17       8.836611488489e+17       2.945467986958e+17      -5.477578494346e+19       6.923284997524e-02       6.286774535341e-02 
       2.000323997263e+07       1.772519840150e-12       2.174184760406e-02       9.200395358731e+08       1.414694748863e+04       7.072327683289e-04       2.829847996422e+11       1.255255507325e-02       4.405351224845e+17       1.993306617823e+13       1.013692970111e+17       3.378971137080e+16       3.501956553842e-08       3.045483950079e+17       8.464727475697e+17       8.464727475697e+17       2.821508838683e+17      -5.190958426879e+19       6.927963519013e-02       6.282565969867e-02 
       1.978937699719e+07       1.811037793464e-12       2.197680943027e-02       9.004717665074e+08       1.414694725367e+04       7.148757912288e-04       2.799592867091e+11       1.268820803287e-02       4.219953331313e+17       1.930053912555e+13       9.710320204920e+16       3.236768087172e+16       3.501956553842e-08       2.917315665573e+17       8.108494022769e+17       8.108494022769e+17       2.702766474346e+17      -4.919336063200e+19       6.932642068180e-02       6.278363484439e-02 
       1.957780051983e+07       1.850392764014e-12       2.221431044927e-02       8.813201735302e+08       1.414694701616e+04       7.226014116976e-04       2.769661207940e+11       1.282532694535e-02       4.042357852882e+17       1.868808377025e+13       9.301664438647e+16       3.100549611447e+16       3.501956553842e-08       2.794541305128e+17       7.767252482713e+17       7.767252482713e+17       2.589021347148e+17      -4.661926632020e+19       6.937320645343e-02       6.274167071382e-02 
       1.936848609466e+07       1.890602940616e-12       2.245437809870e-02       8.625759054962e+08       1.414694677610e+04       7.304105223582e-04       2.740049560617e+11       1.296392765225e-02       3.872236427239e+17       1.809506318617e+13       8.910206824991e+16       2.970063850856e+16       3.501956553842e-08       2.676933867056e+17       7.440371927427e+17       7.440371927427e+17       2.480063149851e+17      -4.417986426080e+19       6.941999250824e-02       6.269976723093e-02 
       1.916140953713e+07       1.931686907335e-12       2.269704011815e-02       8.442302992173e+08       1.414694653344e+04       7.383040254797e-04       2.710754503740e+11       1.310402616630e-02       3.709274511099e+17       1.752086065842e+13       8.535223584900e+16       2.845069545768e+16       3.501956553842e-08       2.564275902970e+17       7.127247981166e+17       7.127247981166e+17       2.375690425933e+17      -4.186810653431e+19       6.946677884949e-02       6.265792432047e-02 
       1.895654692128e+07       1.973663652082e-12       2.294232454369e-02       8.262748757583e+08       1.414694628815e+04       7.462828330823e-04       2.681772652511e+11       1.324563867326e-02       3.553170798639e+17       1.696487904206e+13       8.176021399344e+16       2.725335589888e+16       3.501956553842e-08       2.456359115730e+17       6.827301703094e+17       6.827301703094e+17       2.275710197112e+17      -3.967731401141e+19       6.951356548046e-02       6.261614190790e-02 
       1.875387457692e+07       2.016552575366e-12       2.319025971337e-02       8.087013365183e+08       1.414694604022e+04       7.543478670417e-04       2.653100658316e+11       1.338878153380e-02       3.403636664399e+17       1.642654014108e+13       7.831936127420e+16       2.610640602965e+16       3.501956553842e-08       2.352983974323e+17       6.539978516866e+17       6.539978516866e+17       2.179937606537e+17      -3.760115705567e+19       6.956035240451e-02       6.257441991943e-02 
       1.855336908696e+07       2.060373499260e-12       2.344087427446e-02       7.915015593956e+08       1.414694578960e+04       7.625000591965e-04       2.624735208346e+11       1.353347128537e-02       3.260395629639e+17       1.590528410709e+13       7.502331578390e+16       2.500772521468e+16       3.501956553842e-08       2.253959344937e+17       6.264747185256e+17       6.264747185256e+17       2.088195577005e+17      -3.563363723588e+19       6.960713962498e-02       6.253275828202e-02 
       1.835500728465e+07       2.105146676609e-12       2.369419718161e-02       7.746675950330e+08       1.414694553628e+04       7.707403514554e-04       2.596673025209e+11       1.367972464409e-02       3.123182851141e+17       1.540056885714e+13       7.186598335417e+16       2.395528206497e+16       3.501956553842e-08       2.159102137570e+17       6.001098827942e+17       6.001098827942e+17       2.000314483554e+17      -3.376906999539e+19       6.965392714530e-02       6.249115692339e-02 
       1.815876625093e+07       2.150892800353e-12       2.395025770420e-02       7.581916631447e+08       1.414694528022e+04       7.790696959062e-04       2.568910866552e+11       1.382755850676e-02       2.991744631538e+17       1.491186950995e+13       6.884152628785e+16       2.294713068194e+16       3.501956553842e-08       2.068236967509e+17       5.748545980621e+17       5.748545980621e+17       1.916131839835e+17      -3.200206822827e+19       6.970071496890e-02       6.244961577202e-02 
       1.796462331180e+07       2.197633013119e-12       2.420908542445e-02       7.420661489197e+08       1.414694502139e+04       7.874890549256e-04       2.541445524689e+11       1.397698995272e-02       2.865837950240e+17       1.443867784005e+13       6.594435256554e+16       2.198140705956e+16       3.501956553842e-08       1.981195831052e+17       5.506621693726e+17       5.506621693726e+17       1.835491997693e+17      -3.032752671487e+19       6.974750309929e-02       6.240813475715e-02 
       1.777255603563e+07       2.245388916916e-12       2.447071024835e-02       7.262835995030e+08       1.414694475976e+04       7.959994012907e-04       2.514273826228e+11       1.412803624587e-02       2.745230014105e+17       1.398050174926e+13       6.316910550628e+16       2.105632563796e+16       3.501956553842e-08       1.897817794885e+17       5.274878669070e+17       5.274878669070e+17       1.758245859376e+17      -2.874060737181e+19       6.979429153998e-02       6.236671380877e-02 
       1.758254223066e+07       2.294182583203e-12       2.473516240207e-02       7.108367205503e+08       1.414694449531e+04       8.046017182909e-04       2.487392631706e+11       1.428071483667e-02       2.629697827021e+17       1.353686475496e+13       6.051065386342e+16       2.017017600201e+16       3.501956553842e-08       1.817948698524e+17       5.052888432827e+17       5.052888432827e+17       1.684250601869e+17      -2.723672527375e+19       6.984108029454e-02       6.232535285764e-02 
       1.739455994237e+07       2.344036563067e-12       2.500247244097e-02       6.957183728575e+08       1.414694422800e+04       8.132969998423e-04       2.460798835223e+11       1.443504336413e-02       2.519027777603e+17       1.310730549451e+13       5.796408233728e+16       1.932131971891e+16       3.501956553842e-08       1.741440869283e+17       4.840240543314e+17       4.840240543314e+17       1.613369412818e+17      -2.581153540664e+19       6.988786936658e-02       6.228405183531e-02 
       1.720858745097e+07       2.394973897639e-12       2.527267124788e-02       6.809215690604e+08       1.414694395780e+04       8.220862506016e-04       2.434489364088e+11       1.459103965785e-02       2.413015244236e+17       1.269137724549e+13       5.552468248710e+16       1.850818730882e+16       3.501956553842e-08       1.668152849237e+17       4.636541832117e+17       4.636541832117e+17       1.545471237579e+17      -2.446092011408e+19       6.993465875975e-02       6.224281067410e-02 
       1.702460326889e+07       2.447018128760e-12       2.554579004209e-02       6.664394704059e+08       1.414694368469e+04       8.309704860828e-04       2.408461178460e+11       1.474872174012e-02       2.311464216745e+17       1.228864746113e+13       5.318794402542e+16       1.772927534298e+16       3.501956553842e-08       1.597949133675e+17       4.441415677149e+17       4.441415677149e+17       1.480430536903e+17      -2.318097720060e+19       6.998144847774e-02       6.220162930713e-02 
       1.684258613828e+07       2.500193309775e-12       2.582186037762e-02       6.522653835908e+08       1.414694340861e+04       8.399507327746e-04       2.382711270999e+11       1.490810782792e-02       2.214186933984e+17       1.189869732046e+13       5.094954647887e+16       1.698314366402e+16       3.501956553842e-08       1.530699920563e+17       4.254501306309e+17       4.254501306309e+17       1.418127054822e+17      -2.196800865737e+19       7.002823852428e-02       6.216050766826e-02 
       1.666251502857e+07       2.554524016771e-12       2.610091415045e-02       6.383927576685e+08       1.414694312956e+04       8.490280282583e-04       2.357236666516e+11       1.506921633512e-02       2.121003536680e+17       1.152112129279e+13       4.880535119993e+16       1.626841272313e+16       3.501956553842e-08       1.466280870544e+17       4.075453130437e+17       4.075453130437e+17       1.358445596306e+17      -2.081850997799e+19       7.007502890316e-02       6.211944569217e-02 
       1.648436913406e+07       2.610035359878e-12       2.638298360398e-02       6.248151810214e+08       1.414694284749e+04       8.582034213285e-04       2.332034421634e+11       1.523206587454e-02       2.031741734884e+17       1.115552671593e+13       4.675139371478e+16       1.558376102943e+16       3.501956553842e-08       1.404572877049e+17       3.903940104348e+17       3.903940104348e+17       1.301275814272e+17      -1.972916003317e+19       7.012181961819e-02       6.207844331434e-02 
       1.630812787145e+07       2.666752994893e-12       2.666810132541e-02       6.115263783972e+08       1.414694256237e+04       8.674779721137e-04       2.307101624442e+11       1.539667526012e-02       1.946236489417e+17       1.080153338788e+13       4.478387639330e+16       1.492792270657e+16       3.501956553842e-08       1.345461846072e+17       3.739645114755e+17       3.739645114755e+17       1.246512005562e+17      -1.869681147539e+19       7.016861067324e-02       6.203750047104e-02 
       1.613377087754e+07       2.724703135091e-12       2.695630025664e-02       5.985202080089e+08       1.414694227417e+04       8.768527521992e-04       2.282435394163e+11       1.556306350910e-02       1.864329706725e+17       1.045877317140e+13       4.289916142751e+16       1.429968515226e+16       3.501956553842e-08       1.288838485219e+17       3.582264393950e+17       3.582264393950e+17       1.194052915504e+17      -1.771848164554e+19       7.021540207221e-02       6.199661709934e-02 
       1.596127800683e+07       2.783912563357e-12       2.724761369427e-02       5.857906586963e+08       1.414694198286e+04       8.863288447504e-04       2.258032880819e+11       1.573124984419e-02       1.785869946575e+17       1.012688961120e+13       4.109376410545e+16       1.369788679620e+16       3.501956553842e-08       1.234598101633e+17       3.431506958159e+17       3.431506958159e+17       1.143801550698e+17      -1.679134395541e+19       7.026219381905e-02       6.195579313711e-02 
       1.579062932920e+07       2.844408644613e-12       2.754207529870e-02       5.733318471476e+08       1.414694168840e+04       8.959073446386e-04       2.233891264902e+11       1.590125369582e-02       1.710712142051e+17       9.805537563236e+12       3.936434636823e+16       1.312141495244e+16       3.501956553842e-08       1.182640408428e+17       3.287094069537e+17       3.287094069537e+17       1.095664999684e+17      -1.591271972114e+19       7.030898591777e-02       6.191502852305e-02 
       1.562180512761e+07       2.906219338423e-12       2.783971908866e-02       5.611380151800e+08       1.414694139076e+04       9.055893585669e-04       2.210007757050e+11       1.607309470440e-02       1.638717331333e+17       9.494382835739e+12       3.770771063817e+16       1.256920376209e+16       3.501956553842e-08       1.132869339258e+17       3.148758720801e+17       3.148758720801e+17       1.049554261151e+17      -1.508007042392e+19       7.035577837241e-02       6.187432319668e-02 
