# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_ncdm[0]        12:(.)p_ncdm[0]          13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       8.336306182550e+08       1.020581896814e-15       5.217057914706e-04       1.597894348441e+12       1.423913749687e+04       1.708087151309e-05       1.187018100918e+13       3.012069183243e-04       1.328843093196e+24       1.442759630465e+18       3.057730817818e+23       1.019243604821e+23       1.731540006286e-08       9.186487310428e+23       2.553266348780e+24       2.553266348780e+24       8.510883018950e+23      -6.525428199279e+27       5.717689048879e-02       8.200225642249e-02 
       8.247179263117e+08       1.042759860037e-15       5.273438437143e-04       1.563909495555e+12       1.423913749123e+04       1.726546376608e-05       1.174327195848e+13       3.044620476837e-04       1.272919127605e+24       1.396977185927e+18       2.929047127569e+23       9.763490414278e+22       1.731540006286e-08       8.799876729480e+23       2.445812910287e+24       2.445812910287e+24       8.152705043272e+23      -6.183977532111e+27       5.722728852544e-02       8.193004885897e-02 
       8.159005236677e+08       1.065419765992e-15       5.330428266461e-04       1.530647450349e+12       1.423913748554e+04       1.745205089963e-05       1.161771974526e+13       3.077523550644e-04       1.219348705441e+24       1.352647535175e+18       2.805779052075e+23       9.352596829534e+22       1.731540006286e-08       8.429536539624e+23       2.342881617259e+24       2.342881617259e+24       7.809600880966e+23      -5.860393670893e+27       5.727768656760e-02       8.185796846123e-02 
       8.071773915456e+08       1.088572087639e-15       5.388033969211e-04       1.498092839769e+12       1.423913747978e+04       1.764065447233e-05       1.149350986302e+13       3.110782206333e-04       1.168032778531e+24       1.309724577358e+18       2.687698676806e+23       8.958995578862e+22       1.731540006286e-08       8.074782006299e+23       2.244282156566e+24       2.244282156566e+24       7.480936155088e+23      -5.553741714074e+27       5.732808461533e-02       8.178601489505e-02 
       7.985475220600e+08       1.112227525517e-15       5.446262221085e-04       1.466230617723e+12       1.423913747395e+04       1.783129627575e-05       1.137062796034e+13       3.144400286659e-04       1.118876467112e+24       1.268163674517e+18       2.574587678941e+23       8.581958919537e+22       1.731540006286e-08       7.734957211795e+23       2.149832224349e+24       2.149832224349e+24       7.166103186259e+23      -5.263135679926e+27       5.737848266870e-02       8.171418782737e-02 
       7.900099181012e+08       1.136397012681e-15       5.505119734153e-04       1.435046058130e+12       1.423913746807e+04       1.802399833697e-05       1.124905983922e+13       3.178381675900e-04       1.071788884411e+24       1.227921605174e+18       2.466236923715e+23       8.220789735668e+22       1.731540006286e-08       7.409433842502e+23       2.059357188955e+24       2.059357188955e+24       6.864519869105e+23      -4.987735946750e+27       5.742888072778e-02       8.164248692632e-02 
       7.815635932200e+08       1.161091719788e-15       5.564613311435e-04       1.404524748108e+12       1.423913746212e+04       1.821878292109e-05       1.112879145348e+13       3.212730300317e-04       1.026682968597e+24       1.188956519376e+18       2.362446077734e+23       7.874820249278e+22       1.731540006286e-08       7.097610027202e+23       1.972689768047e+24       1.972689768047e+24       6.575628595984e+23      -4.726746827038e+27       5.747927879264e-02       8.157091186121e-02 
       7.732075715138e+08       1.186323060237e-15       5.624749846902e-04       1.374652581316e+12       1.423913745610e+04       1.841567253385e-05       1.100980890712e+13       3.247450128598e-04       9.834753218080e+23       1.151227895177e+18       2.263023238576e+23       7.543410785628e+22       1.731540006286e-08       6.798909224247e+23       1.889669719318e+24       1.889669719318e+24       6.298895226005e+23      -4.479414268562e+27       5.752967686333e-02       8.149946230252e-02 
       7.649408875138e+08       1.212102695459e-15       5.685536270903e-04       1.345415751435e+12       1.423913745003e+04       1.861468992420e-05       1.089209845269e+13       3.282545172322e-04       9.420860559588e+23       1.114696496495e+18       2.167784579976e+23       7.225948590500e+22       1.731540006286e-08       6.512779155574e+23       1.810143544210e+24       1.810143544210e+24       6.033808097437e+23      -4.245023675761e+27       5.758007493993e-02       8.142813792192e-02 
       7.567625860734e+08       1.238442540270e-15       5.746979622927e-04       1.316800745787e+12       1.423913744388e+04       1.881585808694e-05       1.077564648973e+13       3.318019486421e-04       9.024386450291e+23       1.079324332310e+18       2.076554011943e+23       6.921846697255e+22       1.731540006286e-08       6.238690785576e+23       1.733964204105e+24       1.733964204105e+24       5.779877081681e+23      -4.022897845123e+27       5.763047302251e-02       8.135693839220e-02 
       7.486717222579e+08       1.265354768413e-15       5.809086978843e-04       1.288794339086e+12       1.423913743767e+04       1.901920026538e-05       1.066043956317e+13       3.353877169647e-04       8.644597835737e+23       1.045074617153e+18       1.989162855178e+23       6.630542841569e+22       1.731540006286e-08       5.976137342953e+23       1.660990848461e+24       1.660990848461e+24       5.536632677054e+23      -3.812395008604e+27       5.768087111114e-02       8.128586338734e-02 
       7.406673612352e+08       1.292851818184e-15       5.871865523659e-04       1.261383587332e+12       1.423913743139e+04       1.922473995401e-05       1.054646436181e+13       3.390122365047e-04       8.280792511852e+23       1.011911732853e+18       1.905449529203e+23       6.351498421845e+22       1.731540006286e-08       5.724633383724e+23       1.591088554390e+24       1.591088554390e+24       5.303625140710e+23      -3.612906979425e+27       5.773126920589e-02       8.121491258245e-02 
       7.327485781680e+08       1.320946398169e-15       5.935322515143e-04       1.234555821820e+12       1.423913742505e+04       1.943250090122e-05       1.043370771678e+13       3.426759260443e-04       7.932297826611e+23       9.798011914923e+17       1.825259253605e+23       6.084197503374e+22       1.731540006286e-08       5.483713893672e+23       1.524128077190e+24       1.524128077190e+24       5.080423657098e+23      -3.423857394891e+27       5.778166730683e-02       8.114408565381e-02 
       7.249144581066e+08       1.349651493134e-15       5.999465283821e-04       1.208298643294e+12       1.423913741863e+04       1.964250711205e-05       1.032215659997e+13       3.463792088915e-04       7.598469436350e+23       9.487095995450e+17       1.748443761859e+23       5.828145864404e+22       1.731540006286e-08       5.252933428567e+23       1.459985611387e+24       1.459985611387e+24       4.866615541413e+23      -3.244700051163e+27       5.783206541403e-02       8.107338227884e-02 
       7.171640958837e+08       1.378980369971e-15       6.064301251172e-04       1.182599916211e+12       1.423913741215e+04       1.985478285098e-05       1.021179812259e+13       3.501225129287e-04       7.278690114414e+23       9.186046231460e+17       1.674861027192e+23       5.582870082361e+22       1.731540006286e-08       5.031865290564e+23       1.398542561822e+24       1.398542561822e+24       4.661805476562e+23      -3.074917325155e+27       5.788246352758e-02       8.100280213609e-02 
       7.094965960094e+08       1.408946583903e-15       6.129837893241e-04       1.157447763131e+12       1.423913740559e+04       2.006935264470e-05       1.010261953362e+13       3.539062706625e-04       6.972368609950e+23       8.894549544665e+17       1.604374999986e+23       5.347916658517e+22       1.731540006286e-08       4.820100739273e+23       1.339685324376e+24       1.339685324376e+24       4.465614782259e+23      -2.914018679018e+27       5.793286164753e-02       8.093234490523e-02 
       7.019110725678e+08       1.439563984715e-15       6.196082777024e-04       1.132830559231e+12       1.423913739897e+04       2.028624128494e-05       9.994608218391e+12       3.577309192735e-04       6.678938554719e+23       8.612302791549e+17       1.536855356230e+23       5.122851179502e+22       1.731540006286e-08       4.617248236018e+23       1.283305075927e+24       1.283305075927e+24       4.277680714863e+23      -2.761539242868e+27       5.798325977397e-02       8.086201026708e-02 
       6.944066491148e+08       1.470846723164e-15       6.263043560466e-04       1.108736926931e+12       1.423913739227e+04       2.050547383139e-05       9.887751697093e+12       3.615969006672e-04       6.397857415922e+23       8.339012448113e+17       1.472177256561e+23       4.907257514105e+22       1.731540006286e-08       4.422932719914e+23       1.229297573141e+24       1.229297573141e+24       4.097655796689e+23      -2.617038471684e+27       5.803365790697e-02       8.079179790359e-02 
       6.869824585765e+08       1.502809257500e-15       6.330728010653e-04       1.085155730636e+12       1.423913738551e+04       2.072707561454e-05       9.782037623342e+12       3.655046615245e-04       6.128605493092e+23       8.074394304625e+17       1.410221115441e+23       4.700737043873e+22       1.731540006286e-08       4.236794914401e+23       1.177562959733e+24       1.177562959733e+24       3.925207173552e+23      -2.480098872479e+27       5.808405604661e-02       8.072170749781e-02 
       6.796376431495e+08       1.535466360149e-15       6.399143912859e-04       1.062076071588e+12       1.423913737866e+04       2.095107223862e-05       9.677453782757e+12       3.694546533533e-04       5.870684957198e+23       7.818173170051e+17       1.350872380058e+23       4.502907926091e+22       1.731540006286e-08       4.058490662965e+23       1.128005581839e+24       1.128005581839e+24       3.760015999330e+23      -2.350324798074e+27       5.813445419296e-02       8.065173873391e-02 
       6.723713542015e+08       1.568833124573e-15       6.468299179687e-04       1.039487282828e+12       1.423913737175e+04       2.117748958458e-05       9.573988091543e+12       3.734473325413e-04       5.623618930199e+23       7.570082585872e+17       1.294021318518e+23       4.313404387780e+22       1.731540006286e-08       3.887690292817e+23       1.080533811162e+24       1.080533811162e+24       3.601776846450e+23      -2.227341303995e+27       5.818485234612e-02       8.058189129717e-02 
       6.651827521732e+08       1.602924972222e-15       6.538201796502e-04       1.017378924270e+12       1.423913736476e+04       2.140635381304e-05       9.471628595101e+12       3.774831604082e-04       5.386950603323e+23       7.329864548977e+17       1.239562816960e+23       4.131876049410e+22       1.731540006286e-08       3.724078005349e+23       1.035059875550e+24       1.035059875550e+24       3.450197141165e+23      -2.110793065175e+27       5.823525050614e-02       8.051216487397e-02 
       6.580710064814e+08       1.637757659679e-15       6.608859857806e-04       9.957407778726e+11       1.423913735769e+04       2.163769136736e-05       9.370363466642e+12       3.815626032592e-04       5.160242392457e+23       7.097269243353e+17       1.187396185212e+23       3.957987277068e+22       1.731540006286e-08       3.567351292245e+23       9.914996967183e+23       9.914996967183e+23       3.304996622607e+23      -2.000343349348e+27       5.828564867313e-02       8.044255915183e-02 
       6.510352954229e+08       1.673347285891e-15       6.680281512672e-04       9.745628429155e+11       1.423913735055e+04       2.187152897667e-05       9.270181005823e+12       3.856861324388e-04       4.943075129088e+23       6.872054780285e+17       1.137424970615e+23       3.791416561893e+22       1.731540006286e-08       3.417220376157e+23       9.497727347915e+23       9.497727347915e+23       3.165906824604e+23      -1.895673044156e+27       5.833604684715e-02       8.037307381930e-02 
       6.440748060800e+08       1.709710299665e-15       6.752475019312e-04       9.538353313806e+11       1.423913734333e+04       2.210789365895e-05       9.171069637392e+12       3.898542243851e-04       4.735047285283e+23       6.653986946807e+17       1.089556779693e+23       3.631855925632e+22       1.731540006286e-08       3.273407674935e+23       9.098018393899e+23       9.098018393899e+23       3.032670579303e+23      -1.796479735173e+27       5.838644502829e-02       8.030370856607e-02 
       6.371887342259e+08       1.746863507258e-15       6.825448726886e-04       9.335486634260e+11       1.423913733603e+04       2.234681272415e-05       9.073017909855e+12       3.940673606853e-04       4.535774231295e+23       6.442838962125e+17       1.043703107321e+23       3.479010351201e+22       1.731540006286e-08       3.135647288389e+23       8.715131069844e+23       8.715131069844e+23       2.905041541681e+23      -1.702476832158e+27       5.843684321663e-02       8.023446308288e-02 
       6.303762842323e+08       1.784824080139e-15       6.899211039126e-04       9.136934629589e+11       1.423913732866e+04       2.258831377740e-05       8.976014494151e+12       3.983260281309e-04       4.344887524401e+23       6.238391241779e+17       9.997791730866e+22       3.332597237224e+22       1.731540006286e-08       3.003684506659e+23       8.348357442538e+23       8.348357442538e+23       2.782783734076e+23      -1.613392741044e+27       5.848724141226e-02       8.016533706161e-02 
       6.236366689771e+08       1.823609562942e-15       6.973770505283e-04       8.942605533022e+11       1.423913732120e+04       2.283242472211e-05       8.880048182341e+12       4.026307187742e-04       4.162034227684e+23       6.040431169285e+17       9.577037645347e+22       3.192345875521e+22       1.731540006286e-08       2.877275339274e+23       7.997019371924e+23       7.997019371924e+23       2.665671109871e+23      -1.528970079237e+27       5.853763961526e-02       8.009633019518e-02 
       6.169691097540e+08       1.863237881502e-15       7.049135747366e-04       8.752409529533e+11       1.423913731367e+04       2.307917376327e-05       8.785107886316e+12       4.069819299851e-04       3.986876257470e+23       5.848752875023e+17       9.173990870131e+22       3.057996950582e+22       1.731540006286e-08       2.756186064030e+23       7.660467257265e+23       7.660467257265e+23       2.553487135558e+23      -1.448964931993e+27       5.858803782572e-02       8.002744217756e-02 
       6.103728361819e+08       1.903727351236e-15       7.125315441954e-04       8.566258714326e+11       1.423913730605e+04       2.332858941068e-05       8.691182636514e+12       4.113801645084e-04       3.819089758237e+23       5.663157022140e+17       8.787906198340e+22       2.929302060115e+22       1.731540006286e-08       2.640192794850e+23       7.338078836077e+23       7.338078836077e+23       2.446024390374e+23      -1.373146147690e+27       5.863843604372e-02       7.995867270382e-02 
       6.038470861162e+08       1.945096685568e-15       7.202318411146e-04       8.384067052215e+11       1.423913729835e+04       2.358070048222e-05       8.598261580654e+12       4.158259305222e-04       3.658364503824e+23       5.483450599250e+17       8.418069784907e+22       2.806023255765e+22       1.731540006286e-08       2.529081067838e+23       7.029258033604e+23       7.029258033604e+23       2.343084182797e+23      -1.301294669987e+27       5.868883426936e-02       7.989002147011e-02 
       5.973911055607e+08       1.987365004583e-15       7.280153549800e-04       8.205750337852e+11       1.423913729056e+04       2.383553610723e-05       8.506333982479e+12       4.203197416962e-04       3.504403323849e+23       5.309446719713e+17       8.063797826721e+22       2.687932603161e+22       1.731540006286e-08       2.422645444748e+23       6.733433860715e+23       6.733433860715e+23       2.244476183182e+23      -1.233202904921e+27       5.873923250272e-02       7.982148817362e-02 
       5.910041485806e+08       2.030551843845e-15       7.358829843724e-04       8.031226156813e+11       1.423913728270e+04       2.409312572983e-05       8.415389220521e+12       4.248621172516e-04       3.356921554253e+23       5.140964427275e+17       7.724435298321e+22       2.574811760483e+22       1.731540006286e-08       2.320689133137e+23       6.450059358187e+23       6.450059358187e+23       2.150018071845e+23      -1.168674121128e+27       5.878963074390e-02       7.975307251259e-02 
       5.846854772161e+08       2.074677163420e-15       7.438356387865e-04       7.860413847508e+11       1.423913727474e+04       2.435349911236e-05       8.325416786868e+12       4.294535820204e-04       3.215646510983e+23       4.977828507890e+17       7.399354740796e+22       2.466451574762e+22       1.731540006286e-08       2.223023622519e+23       6.178610585410e+23       6.178610585410e+23       2.059535201977e+23      -1.107521881441e+27       5.884002899298e-02       7.968477418632e-02 
       5.784343613972e+08       2.119761357150e-15       7.518742386310e-04       7.693234463901e+11       1.423913726670e+04       2.461668633878e-05       8.236406285953e+12       4.340946665067e-04       3.080316985809e+23       4.819869307499e+17       7.087955101660e+22       2.362651695166e+22       1.731540006286e-08       2.129468335812e+23       5.918585651656e+23       5.918585651656e+23       1.972860276724e+23      -1.049569504238e+27       5.889042725006e-02       7.961659289515e-02 
       5.722500788596e+08       2.165825262045e-15       7.599997097714e-04       7.529610739021e+11       1.423913725858e+04       2.488271781818e-05       8.148347433354e+12       4.387859069477e-04       2.950682763375e+23       4.666922555597e+17       6.789660623538e+22       2.263220202574e+22       1.731540006286e-08       2.039850295466e+23       5.669503788118e+23       5.669503788118e+23       1.889833039871e+23      -9.946495529684e+26       5.894082551523e-02       7.954852834048e-02 
       5.661319150608e+08       2.212890167937e-15       7.682129926252e-04       7.369467049250e+11       1.423913725037e+04       2.515162428828e-05       8.061230054602e+12       4.435278453756e-04       2.826504158562e+23       4.518829194405e+17       6.503919779634e+22       2.167973254718e+22       1.731540006286e-08       1.954003803643e+23       5.430904458998e+23       5.430904458998e+23       1.810299979540e+23      -9.426033523959e+26       5.899122378859e-02       7.948058022475e-02 
       5.600791630977e+08       2.260977827249e-15       7.765150367050e-04       7.212729379375e+11       1.423913724206e+04       2.542343681898e-05       7.975044084008e+12       4.483210296802e-04       2.707551573328e+23       4.375435213450e+17       6.230204253994e+22       2.076734746281e+22       1.731540006286e-08       1.871770135847e+23       5.202346510010e+23       5.202346510010e+23       1.734114044353e+23      -8.932805301517e+26       5.904162207023e-02       7.941274825141e-02 
       5.540911236253e+08       2.310110465124e-15       7.849068006180e-04       7.059325288376e+11       1.423913723367e+04       2.569818681593e-05       7.889779563499e+12       4.531660136725e-04       2.593605072197e+23       4.236591489407e+17       5.968007964681e+22       1.989335983284e+22       1.731540006286e-08       1.792997247455e+23       4.983407352711e+23       4.983407352711e+23       1.661134371546e+23      -8.465385822771e+26       5.909202036024e-02       7.934503212495e-02 
       5.481671047754e+08       2.360310789684e-15       7.933892538858e-04       6.909183875949e+11       1.423913722519e+04       2.597590602422e-05       7.805426641471e+12       4.580633571483e-04       2.484453975610e+23       4.102153631013e+17       5.716846128068e+22       1.905615371185e+22       1.731540006286e-08       1.717539492597e+23       4.773682183168e+23       4.773682183168e+23       1.591226026521e+23      -8.022424615000e+26       5.914241865874e-02       7.927743155090e-02 
       5.423064220768e+08       2.411602002513e-15       8.019633751246e-04       6.762235749732e+11       1.423913721662e+04       2.625662653197e-05       7.721975571643e+12       4.630136259532e-04       2.379896470397e+23       3.971981828908e+17       5.476254362501e+22       1.825418116099e+22       1.731540006286e-08       1.645257354866e+23       4.572783233495e+23       4.572783233495e+23       1.524259753364e+23      -7.602641870549e+26       5.919281696580e-02       7.920994623581e-02 
       5.365083983765e+08       2.464007809401e-15       8.106301575026e-04       6.618412993238e+11       1.423913720795e+04       2.654038077409e-05       7.639416711939e+12       4.680173920478e-04       2.279739236634e+23       3.845940710242e+17       5.245787829690e+22       1.748595938596e+22       1.731540006286e-08       1.576017189362e+23       4.380339054906e+23       4.380339054906e+23       1.460111735858e+23      -7.204824749197e+26       5.924321528155e-02       7.914257588724e-02 
       5.307723637609e+08       2.517552431209e-15       8.193906014640e-04       6.477649134462e+11       1.423913719919e+04       2.682720153602e-05       7.557740523368e+12       4.730752335738e-04       2.183797090207e+23       3.723899197887e+17       5.025020412232e+22       1.675006799542e+22       1.731540006286e-08       1.509690975590e+23       4.195993830920e+23       4.195993830920e+23       1.398663368553e+23      -6.827823874010e+26       5.929361360607e-02       7.907532021376e-02 
       5.250976554790e+08       2.572260615192e-15       8.282457201858e-04       6.339879115163e+11       1.423913719033e+04       2.711712195749e-05       7.476937568926e+12       4.781877349208e-04       2.091892640423e+23       3.605730374131e+17       4.813543925747e+22       1.604514637477e+22       1.731540006286e-08       1.446156080760e+23       4.019406719488e+23       4.019406719488e+23       1.339801037475e+23      -6.470550010545e+26       5.934401193947e-02       7.900817892494e-02 
       5.194836178653e+08       2.628157646376e-15       8.371965341212e-04       6.205039260791e+11       1.423913718138e+04       2.741017553640e-05       7.396998512504e+12       4.833554867939e-04       2.003855962020e+23       3.491311348682e+17       4.610967364174e+22       1.536989117047e+22       1.731540006286e-08       1.385295033046e+23       3.850251222796e+23       3.850251222796e+23       1.283415910060e+23      -6.131970919827e+26       5.939441028185e-02       7.894115173140e-02 
       5.139296022646e+08       2.685269359261e-15       8.462440800940e-04       6.073067251060e+11       1.423913717233e+04       2.770639613263e-05       7.317914117809e+12       4.885790862820e-04       1.919524280994e+23       3.380523130871e+17       4.416916176826e+22       1.472305388023e+22       1.731540006286e-08       1.326995304389e+23       3.688214583589e+23       3.688214583589e+23       1.229403733930e+23      -5.811108375995e+26       5.944480863332e-02       7.887423834473e-02 
       5.084349669565e+08       2.743622149717e-15       8.553894022043e-04       5.943902091145e+11       1.423913716319e+04       2.800581797200e-05       7.239675247295e+12       4.938591369266e-04       1.838741673634e+23       3.273250505908e+17       4.231031575868e+22       1.410343854461e+22       1.731540006286e-08       1.271149102440e+23       3.532997206911e+23       3.532997206911e+23       1.177664644137e+23      -5.507035340002e+26       5.949520699399e-02       7.880743847752e-02 
       5.029990770816e+08       2.803242987206e-15       8.646335572848e-04       5.817484083490e+11       1.423913715395e+04       2.830847565020e-05       7.162272861112e+12       4.991962487913e-04       1.761358778232e+23       3.169381915060e+17       4.052969872947e+22       1.350989953576e+22       1.731540006286e-08       1.217653171257e+23       3.384312106166e+23       3.384312106166e+23       1.128102978521e+23      -5.218873281203e+26       5.954560536396e-02       7.874075184334e-02 
       4.976213045680e+08       2.864159427283e-15       8.739776130824e-04       5.693754800220e+11       1.423913714460e+04       2.861440413679e-05       7.085698016058e+12       5.045910385332e-04       1.687232518923e+23       3.068809339640e+17       3.882401843729e+22       1.294133943923e+22       1.731540006286e-08       1.166408600398e+23       3.241884372503e+23       3.241884372503e+23       1.080627100833e+23      -4.945789639097e+26       5.959600374334e-02       7.867417815678e-02 
       4.923010280588e+08       2.926399624304e-15       8.834226500767e-04       5.572657056133e+11       1.423913713516e+04       2.892363877926e-05       7.009941864547e+12       5.100441294730e-04       1.616225841148e+23       2.971428188667e+17       3.719012119190e+22       1.239670702495e+22       1.731540006286e-08       1.117320642032e+23       3.105450666527e+23       3.105450666527e+23       1.035149231309e+23      -4.686995417889e+26       5.964640213224e-02       7.860771713340e-02 
       4.870376328403e+08       2.989992344464e-15       8.929697596614e-04       5.454134882273e+11       1.423913712561e+04       2.923621530709e-05       6.934995653584e+12       5.155561516682e-04       1.548207458248e+23       2.877137190100e+17       3.562498602516e+22       1.187499530353e+22       1.731540006286e-08       1.070298535766e+23       2.974758731403e+23       2.974758731403e+23       9.915852843732e+22      -4.441742906909e+26       5.969680053077e-02       7.854136848975e-02 
       4.818305107709e+08       3.054966978991e-15       9.026200441440e-04       5.338133500060e+11       1.423913711596e+04       2.955216983587e-05       6.860850723758e+12       5.211277419845e-04       1.483051608723e+23       2.785838285518e+17       3.412571910549e+22       1.137523966445e+22       1.731540006286e-08       1.025255340830e+23       2.849566926446e+23       2.849566926446e+23       9.498547131622e+22      -4.209323520326e+26       5.974719893905e-02       7.847513194335e-02 
       4.766790602110e+08       3.121353557849e-15       9.123746185651e-04       5.224599295974e+11       1.423913710620e+04       2.987153887152e-05       6.787498508240e+12       5.267595441707e-04       1.420637823709e+23       2.697436528145e+17       3.268954838734e+22       1.089651609253e+22       1.731540006286e-08       9.821077753303e+22       2.729643780350e+23       2.729643780350e+23       9.098803606052e+22      -3.989065749890e+26       5.979759735719e-02       7.840900721268e-02 
       4.715826859533e+08       3.189182763581e-15       9.222346106981e-04       5.113479796777e+11       1.423913709634e+04       3.019435931446e-05       6.714930531790e+12       5.324522089323e-04       1.360850704239e+23       2.611839984106e+17       3.131381848587e+22       1.043793945948e+22       1.731540006286e-08       9.407760622671e+22       2.614767563205e+23       2.614767563205e+23       8.715883167636e+22      -3.780333224809e+26       5.984799578530e-02       7.834299401723e-02 
       4.665407991541e+08       3.258485945488e-15       9.322011592303e-04       5.004723645257e+11       1.423913708638e+04       3.052066846388e-05       6.643138409782e+12       5.382063940072e-04       1.303579707876e+23       2.528959636825e+17       2.999598576731e+22       9.998661887395e+21       1.731540006286e-08       9.011837820315e+22       2.504725876540e+23       2.504725876540e+23       8.349077821763e+22      -3.582522873134e+26       5.989839422350e-02       7.827709207741e-02 
       4.615528172653e+08       3.329295134128e-15       9.422754137631e-04       4.898280576496e+11       1.423913707630e+04       3.085050402210e-05       6.572113847233e+12       5.440227642410e-04       1.248718944328e+23       2.448709294447e+17       2.873361364599e+22       9.577871181034e+21       1.731540006286e-08       8.632577311114e+22       2.399315260608e+23       2.399315260608e+23       7.997709369567e+22      -3.395063179365e+26       5.994879267191e-02       7.821130111466e-02 
       4.566181639671e+08       3.401643056020e-15       9.524585420877e-04       4.794101394636e+11       1.423913706612e+04       3.118390409884e-05       6.501848637847e+12       5.499019916645e-04       1.196166979665e+23       2.371005500206e+17       2.752436807920e+22       9.174789326164e+21       1.731540006286e-08       8.269277867426e+22       2.298340818206e+23       2.298340818206e+23       7.661128153977e+22      -3.217412533217e+26       5.999919113064e-02       7.814562085129e-02 
       4.517362691013e+08       3.475563148925e-15       9.627517192712e-04       4.692137950143e+11       1.423913705583e+04       3.152090721569e-05       6.432334663061e+12       5.558447555709e-04       1.145826648776e+23       2.295767445632e+17       2.636601325171e+22       8.788671051049e+21       1.731540006286e-08       7.921267772565e+22       2.201615854317e+23       2.201615854317e+23       7.338711858546e+22      -3.049057664799e+26       6.004958959982e-02       7.808005101062e-02 
       4.469065686056e+08       3.551089577225e-15       9.731561349327e-04       4.592343117550e+11       1.423913704542e+04       3.186155231056e-05       6.363563891114e+12       5.618517425947e-04       1.097604875711e+23       2.222916886513e+17       2.525640744193e+22       8.418802448488e+21       1.731540006286e-08       7.587903578841e+22       2.108961530931e+23       2.108961530931e+23       7.029864356832e+22      -2.889512161666e+26       6.009998807958e-02       7.801459131692e-02 
       4.421285044482e+08       3.628257247736e-15       9.836729877861e-04       4.494670773683e+11       1.423913703491e+04       3.220587874213e-05       6.295528376115e+12       5.679236467905e-04       1.051412501595e+23       2.152378061527e+17       2.419349906198e+22       8.064499655856e+21       1.731540006286e-08       7.268568917870e+22       2.020206536380e+23       2.020206536380e+23       6.734014610194e+22      -2.738315063476e+26       6.015038657002e-02       7.794924149542e-02 
       4.374015245636e+08       3.707101825776e-15       9.943034983735e-04       4.399075776338e+11       1.423913702428e+04       3.255392629445e-05       6.228220257127e+12       5.740611697138e-04       1.007164119780e+23       2.084077613449e+17       2.317532286444e+22       7.725107590678e+21       1.731540006286e-08       6.962673360946e+22       1.935186768596e+23       1.935186768596e+23       6.450615611982e+22      -2.595029530175e+26       6.020078507129e-02       7.788400127225e-02 
       4.327250827885e+08       3.787659751689e-15       1.005048890875e-03       4.305513943418e+11       1.423913701353e+04       3.290573518149e-05       6.161631757255e+12       5.802650205014e-04       9.647779179269e+22       2.017944512871e+17       2.219999630874e+22       7.399998739434e+21       1.731540006286e-08       6.669651327380e+22       1.853745031697e+23       1.853745031697e+23       6.179143376160e+22      -2.459241579874e+26       6.025118358350e-02       7.781887037451e-02 
       4.280986387989e+08       3.869968257730e-15       1.015910409478e-03       4.213942032517e+11       1.423913700267e+04       3.326134605183e-05       6.095755182753e+12       5.865359159538e-04       9.241755267483e+22       1.953909984324e+17       2.126571608048e+22       7.088571997321e+21       1.731540006286e-08       6.388961038779e+22       1.775730745341e+23       1.775730745341e+23       5.919095968486e+22      -2.330558892775e+26       6.030158210678e-02       7.775384853023e-02 
       4.235216580478e+08       3.954065385237e-15       1.026889307468e-03       4.124317720927e+11       1.423913699169e+04       3.362079999333e-05       6.030582922129e+12       5.928745806180e-04       8.852818751032e+22       1.891907434764e+17       2.037075475720e+22       6.790251556854e+21       1.731540006286e-08       6.120083517329e+22       1.700999666315e+23       1.700999666315e+23       5.669992578472e+22      -2.208609677670e+26       6.035198064126e-02       7.768893546838e-02 
       4.189936117030e+08       4.039990002240e-15       1.037986854499e-03       4.036599586087e+11       1.423913698059e+04       3.398413853790e-05       5.966107445271e+12       5.992817468711e-04       8.480250511975e+22       1.831872384313e+17       1.951345761449e+22       6.504485843232e+21       1.731540006286e-08       5.862521626246e+22       1.629413621839e+23       1.629413621839e+23       5.431372630397e+22      -2.093041597762e+26       6.040237918708e-02       7.762413091887e-02 
       4.145139765864e+08       4.127781821301e-15       1.049204331139e-03       3.950747086427e+11       1.423913696937e+04       3.435140366625e-05       5.902321302573e+12       6.057581550048e-04       8.123361696236e+22       1.773742399202e+17       1.869223956655e+22       6.230746494519e+21       1.731540006286e-08       5.615799150598e+22       1.560840254091e+23       1.560840254091e+23       5.202794931730e+22      -1.983520752687e+26       6.045277774436e-02       7.755943461250e-02 
       4.100822351135e+08       4.217481418022e-15       1.060543034328e-03       3.866720542641e+11       1.423913695804e+04       3.472263781281e-05       5.839217124078e+12       6.123045533111e-04       7.781492439957e+22       1.717457026849e+17       1.790558223541e+22       5.968527384730e+21       1.731540006286e-08       5.379459916815e+22       1.495152775488e+23       1.495152775488e+23       4.983836857397e+22      -1.879730713813e+26       6.050317631324e-02       7.749484628102e-02 
